publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-201918479-A2,TR,20191126,0,YASAR UENIVERSITESI,H02K7/1846; B62M6/80,Bi̇r bi̇si̇kleti̇n bi̇rden fazla jeneratör i̇le donatilmasi,"",0
TR-201918488-A2,TR,20191126,0,FRESENIUS MEDIKAL HIZMETLER A S,B01D61/08; B01D2311/24; B01D2311/14; B01D2311/10; B01D61/12; C02F2209/40; C02F2209/05; C02F2209/03; C02F2209/02; C02F2103/04; C02F1/441; C02F1/44; C02F1/008; C02F2209/005; C02F2301/046; A61M2205/15; A61M1/1656; A61M2205/3368; A61M2205/18; B01D2313/60; B01D2313/70; B01D2313/701; B01D2313/903; B01D61/08,Bir arıtma cihazı.,"",0
TR-201918486-A1,TR,20191126,0,ASELSAN ELEKTRONIK SANAYI VE TICARET AS,"",Modüler mühi̇mmat beslemeli̇ alttan yüklemeli̇ bi̇r si̇lah si̇stemi̇,"",0
TR-201918509-A2,TR,20191126,0,FOMPAK AMBALAJ VE POLIUERETAN SAN VE TICA S,"",Bir güneş siperliği yapılanması,"",0
TR-201918489-U5,TR,20191126,0,CIHAN TOEMEK,"",İki̇si̇ bi̇r arada gida ambalaji,"",0
TR-201918438-A2,TR,20191126,0,UNIV ISTANBUL MEDIPOL,"",Transkateter aort kapak implantasyonu i̇çi̇n kum saati̇ balon,"",0
TR-201918531-A1,TR,20191126,0,TASKIRANLAR HALI PAZARLAMA MOB INS SAN VE TIC A S,B29L2031/44; B29C45/14631; B29C45/0001; B29K2713/00; B29K2075/00; B29C33/0033; B29C44/1257; B29C44/1228; B29C45/14778; B29C33/26; B29K2711/12; B29K2711/14; B29C45/26; B29C44/58,"Teksti̇li̇n yumuşak malzemeye ve yumuşak malzemeni̇n de plasti̇k, ahşap ya da mukavva gövde/i̇skelet i̇le sabi̇tlendi̇ği̇ mobi̇lya terti̇bati ve bunun üreti̇m metodu","",0
TR-201918439-A2,TR,20191126,0,UNIV ISTANBUL MEDIPOL,"",Transkateter aort kapak implantasyonu i̇çi̇n tünelli̇ kum saati̇ balon,"",0
TR-201918520-A2,TR,20191126,0,LAZERMARK ENDUESTRIYEL LAZER SISTEMLERI SAN TIC LTD STI,"",Uçaklar i̇çi̇n bi̇r buzdan koruma si̇stemi̇,"",0
TR-201918446-A2,TR,20191126,0,TULPAR TIBBI UERUENLER ITH IHR SAN VE TIC LTD STI,"",Bi̇r cerrahi̇ alet,"",0
TR-201918471-A2,TR,20191126,0,YAVUZ BOEREKCI,"",Küçük evci̇l hayvanlar i̇çi̇n tuvalet yapilanmasi,"",0
TR-201918498-U5,TR,20191126,0,AK GIDA SANAYI VE TICARET ANONIM SIRKETI,"",Katı yağ ambalajlamasında yenilik,"",0
TR-201918460-A2,TR,20191126,0,INVENTIA TEKNOLOJI UERUENLERI ARAS GELIS SAN VE TIC A S,"",Cam kapili buzdolaplari i̇çi̇n sulu hizli soğutma bölmesi̇,"",0
TR-201918456-A2,TR,20191126,0,INVENTIA TEKNOLOJI UERUENLERI ARAS GELIS SAN VE TIC A S,"",Cam kapili buzdola,"",0
TR-201918517-U5,TR,20191126,0,UNIV ISTANBUL MEDIPOL,"",Peri̇odontal pat apli̇katörü,"",0
TR-201918421-A2,TR,20191125,0,UNIV ISTANBUL MEDIPOL,"",Diş ti̇caret vesai̇k hazirlama si̇stemi̇,"",0
TR-201918405-A2,TR,20191125,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Araç diş aydinlatmalari i̇çi̇n bi̇r sivi azot soğutma si̇stemi̇,"",0
TR-201918346-U5,TR,20191125,0,EFFEDI MECCANOTEK S R L,D03D51/30; D03J1/02,Kılavuz destekleri içeren çözgü durdurma düzeneği.,"",0
TR-201918429-U5,TR,20191125,0,DELTA METAL SANAYI VE TICARET A S,"","Kablo, çelik halat vb. ürünlerin sarılmasında","",0
TR-201918402-A2,TR,20191125,0,T C ERCIYES UENIVERSITESI,"",Damara sabi̇tlenebi̇li̇r kanül,"",0
TR-201918430-A2,TR,20191125,0,ALI KEMAL KALEMCI,"",Mekanik direnç yönetimi,"",0
TR-201918435-A1,TR,20191125,0,GAZI UENIVERSITESI REKTOERLUEGUE,"",Sürekli̇ gözetlenmesi̇ gereken yerlerde i̇stenmeyen hareketli̇ nesneleri̇n opti̇k akiş ve deri̇n öğrenme yöntemleri̇ i̇le tespi̇ti̇ ve tanimlanmasi,"",0
TR-201918428-A2,TR,20191125,0,BIO TUEGE HAYVANSAL VE TARIMSAL BIYOLOJIK GUEBRE VE DEZENFEKTAN UERUENLERI UERETIM VE PAZARLAMA LTD,"",Arilar i̇çi̇n doğal koruyucu karişim,"",0
TR-201918374-A1,TR,20191125,0,TUELAY GUERVARDAR,F25D25/028,Buz tepsi̇ ( soğutucu tepsi̇) buluşu,"",0
TR-201918429-U4,TR,20191125,0,DELTA METAL SANAYI VE TICARET A S,"","Kablo, çelik halat vb. ürünlerin sarılmasında kullanılan makarada yenilik","",0
TR-201918334-A2,TR,20191125,0,SAGLIK BILIMLERI UENIVERSITESI,"",Ortopedi̇k i̇mplant,"",0
TR-201918361-A2,TR,20191125,0,UNIV YILDIZ TEKNIK,Y02E60/36; Y02E60/32; C01B3/06; C01B3/0078,Hi̇drojen depolama kompozi̇t malzemesi̇,"",0
TR-201918412-A2,TR,20191125,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Bi̇r radar sensörü yuvasi,"",0
TR-201918404-A1,TR,20191125,0,OSMANLI MAKINA SANAYI VE TICARET LTD SIRKETI,"",Bi̇lezi̇k ve alyans i̇şlemek üzere tasarlanmiş 4 eksen cnc freze maki̇nasi,"",0
TR-201918382-U5,TR,20191125,0,SBB TRANSP MAKINE IMALAT IC VE DIS TICARET ANONIM SIRKETI,"",Eksantri̇k döner kollu levha kaldirma aparati,"",0
TR-201918322-A2,TR,20191124,0,FURKAN DOGAN,Y02E10/40,Üç boyutlu bi̇r güneş paneli̇ si̇stemi̇,"",0
TR-201918318-A2,TR,20191123,0,DS BIO VE NANO TEKNOLOJILERI UERUEN TAKIP DOGRULAMA IC VE DIS TICARET A S,"",Tohum ve bi̇tki̇leri̇n organi̇k kod/dna barkod i̇le kontrol altinda tutulmasina ve taki̇bi̇ne yöneli̇k akilli tarim ve taki̇p si̇stemi̇,"",0
TR-201918316-A2,TR,20191123,0,SERKAN SARITAS,"","Güzelli̇k peri̇si̇, dövme ustasi","",0
TR-201918263-A2,TR,20191122,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Yıkayıcı cihazlar için bir kazan.,"",0
TR-201918249-A2,TR,20191122,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",Di̇slekti̇k bi̇reyler i̇çi̇n bi̇r anlik mesajlaşma si̇stemi̇,"",0
TR-201918292-A2,TR,20191122,0,ISMAIL BILICI KOZMETIK UERUENLER PAZARLAMA SANAYI VE TICARET LTD SIRKETI,"",Cilt hastalıklarının tedavisinde ve/veya önlenmesinde kullanılmak üzere dermatolojik bir kompozisyon ve bunun elde edilmesi yöntemi,"",0
TR-201918237-A2,TR,20191122,0,TIMAY CITCIT RIVET VE PERCIN SANAYI VE TICARET ANONIM SIRKETI,C09D5/00; C08K5/00,Metal düğme boyama prosesi̇nde kullanilmak üzere ekoloji̇k çözücü,"",0
TR-201918273-A2,TR,20191122,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",VoIP Santrallerde Tünelleme Verisinin SIP Mesaj Kodu ile İşaretlenerek Tünellemede Yarışma Durumunun Önlenmesini Sağlayan bir Sistem ve Yöntem.,"",0
TR-201918259-A2,TR,20191122,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Çoklu elektrik soketi.,"",0
TR-201918232-A1,TR,20191122,0,POWER RADYO REKLAM VE YAYINCILIK ANONIM SIRKETI,H04L67/52; H04L67/51; H04N21/8113,Canli müzi̇ği̇ ayni anda başka bi̇r lokasyonda di̇nlemeye i̇mkan sunan apli̇kasyon ve çalişma yöntemi̇,"",0
TR-201918313-A2,TR,20191122,0,SERKAN SARITAS,"",Eği̇ti̇m ensti̇tüleri̇ eği̇ti̇m si̇stemi̇,"",0
TR-201918262-A2,TR,20191122,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,A41D2400/32; A41D31/30; A41D13/1236; A41D13/0002,İlk müdahale kiyafeti̇,"",0
TR-201918205-A2,TR,20191121,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,D06F39/088; D06F37/22,Beyaz eşyalar için bir döner mafsal.,"",0
TR-201918208-A2,TR,20191121,0,ABDULLAH BEZENK,"",Ağaç parazi̇t ve zararlilariyla mücadele i̇çi̇n yeni̇ bi̇r yapilanma,"",0
TR-201918182-A2,TR,20191121,0,G TEKNOLOJI BILISIM SANAYI VE TICARET A S,"",Bir veri işleme yöntemi.,"",0
TR-201918176-A2,TR,20191121,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Bir destek parçası içeren bir paketleme elemanı.,"",0
TR-201918217-A1,TR,20191121,0,TUERKIYE SISE VE CAM FABRIKALARI ANONIM SIRKETI,C03C2218/32; C03C23/0075; B23K2103/54; B23K26/08; B23K26/0006; B23K2101/18; B23K26/0624; B23K26/3584; C03C2218/113; C03C2217/76; C03C23/0025; C03C17/25,Ultrahizli lazer ve sol-jel i̇le cam yüzeyi̇ne hi̇drofobi̇k ve süperhi̇drofobi̇k özelli̇kler kazandirilmasi,"",0
TR-201918152-A2,TR,20191121,0,DS BIO VE NANO TEKNOLOJILERI UERUEN TAKIP DOGRULAMA IC VE DIS TICARET A S,"",Ürünleri̇n taki̇bi̇nde kullanilan dna barkodlarin enkapsülasyon ve,"",0
TR-201918223-A2,TR,20191121,0,FECON ARGE VE MUEHENDISLIK HIZMETLERI LTD SIRKETI,"",Sac levhalara çözülebi̇li̇r bağlanti noktalarinin oluşturulmasina yöneli̇k bi̇r bağlanti si̇stemi̇ ve bağlanti yöntemi̇,"",0
TR-201918216-A2,TR,20191121,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"","Haberleşme si̇stemleri̇nde kurulum, yapilandirma ve hesap tanimlama i̇şlemleri̇ni̇n tek bi̇r ortak kurulum dosyasiyla yapilmasini sağlayan bi̇r si̇stem ve yöntem","",0
TR-201918168-A2,TR,20191121,0,MONDI OLMUKSAN KAGIT VE AMBALAJ SANAYI ANONIM SIRKETI,"",E ti̇caret raf kutusu,"",0
TR-201918162-A2,TR,20191121,0,ZAFER BAYRAK,"",Bi̇r kasa i̇çeri̇si̇nde bulunan bi̇lgi̇sayar bi̇leşenleri̇ni̇n soğutulmasi i̇çi̇n kullanilan bi̇r soğutma si̇stemi̇,"",0
TR-201918222-A2,TR,20191121,0,ALIHAN KARATATAR,"",Aerodi̇nami̇k performansin artirilmasiyla daha uzak mesafeye daha yüksek hiz ve kuvvette etki̇ edebi̇len küre şarapnel,"",0
TR-201918228-A2,TR,20191121,0,MURAT ERKAN,Y02E10/20,Küçük ve Orta Çaplı Su Boruları İçin Alternatörlü Türbin,"",0
TR-201918224-U5,TR,20191121,0,MUSTAFA KARAKUS,"",Deği̇şti̇ri̇lebi̇li̇r görselli̇ şarj üni̇tesi̇,"",0
TR-201918063-A2,TR,20191120,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Elektri̇kli̇ araçlar i̇çi̇n bi̇r güç tasarruf yöntemi̇,"",0
TR-201918098-A1,TR,20191120,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Bi̇r eşya gözü,"",0
TR-201918108-A2,TR,20191120,0,HAKAN CINAL,"",Cerrahide yeni tip alet.,"",0
TR-201918144-A2,TR,20191120,0,SOELEN CIKOLATA GIDA SANAYI VE TICARET ANONIM SIRKETI,A23G3/52; A23G3/2076,Şekerleme ürünü kaplama terti̇bati,"",0
TR-201918071-A2,TR,20191120,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,"",Bi̇r uyku ri̇tmi̇ düzenleme si̇stemi̇,"",0
TR-201918089-A2,TR,20191120,0,MUHAMMED TAN,"",Erken boşalmayi önleyen kilif,"",0
TR-201918102-A1,TR,20191120,0,SANOVEL ILAC SANAYI VE TICARET ANONIM SIRKETI,A61K9/4866; A61K9/2054; C07D309/10; A61P3/10; A61K31/70,Bi̇r polar çözücüden i̇zole edi̇lmi̇ş amorf dapagli̇flozi̇n i̇çeren kati farmasöti̇k kompozi̇syon,"",0
TR-201918103-A2,TR,20191120,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Elektri̇kli̇ araçlar i̇çi̇n bi̇r fren yöneti̇m yöntemi̇.,"",0
TR-201918021-A2,TR,20191119,0,DMS DILMENLER MAKINA VE TEKSTIL SANAYI TICARET ANONIM SIRKETI,"",Fark basinç otomati̇k fi̇ltre si̇stemi̇,"",0
TR-201918014-A2,TR,20191119,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",Genel ağ sistemlerindeki kurulum programlarının otomatik olarak yamalanmasını sağlayan bir yöntem,"",0
TR-201918039-A2,TR,20191119,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,A61B5/746; A61B5/7455; A61B5/4818; A61B5/4815; A61B5/4812; A61B5/397; A61B5/1107,Tanı ve uyarı sistemi,"",0
TR-201918027-A1,TR,20191119,0,BIORETINA BIYOTEKNOLOJI VE BIYOMEDIKAL SAGLIK YATIRIMLARI A S,A61N2/02; A61N2/006; A61N2/002; A61N1/325; A61N2/02; A61N2/006,Reti̇na ve opti̇k si̇ni̇r hastaliklarinin tedavi̇si̇ i̇çi̇n kli̇ni̇k ve ki̇şi̇sel elektromanyeti̇k sti̇mülatör ve i̇yontoforez ci̇hazi,"",0
TR-201917982-A2,TR,20191119,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",SIP Yazılım Tabanlı Telefon Tarafından Desteklenmeyen Parametrelerin Çağrı ve Servis Mesajlarından Çıkarılması Sistemi ve Yöntemi,"",0
TR-201918009-A2,TR,20191119,0,ADOPEN PLASTIK VE INSAAT SANAYI ANONIM SIRKETI,"",Kapi ve pencere bi̇ri̇mleri̇ i̇çi̇n bi̇r profi̇l yapilanmasi,"",0
TR-201918033-A2,TR,20191119,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,A61B5/4812; A61B5/397; A61B5/4818; A61B5/4815; A61B5/4094,Tanı sistemi,"",0
TR-201917988-A2,TR,20191119,0,PROVEN BILISIM TEKNOLOJILERI ANONIM SIRKETI,G01M99/008; G01M99/005,Test senaryolarini gerçekleşti̇ren bi̇r test si̇stemi̇,"",0
TR-201918013-A2,TR,20191119,0,SANOVEL ILAC SANAYI VE TICARET ANONIM SIRKETI,A61K9/2077; A61K9/1652; A61K9/1635; A61P13/10; A61P13/00; A61K31/445,Propi̇veri̇n veya propi̇veri̇ni̇n farmasöti̇k olarak kabul edi̇lebi̇li̇r bi̇r tuzunu i̇çeren pellet kompozi̇syonu,"",0
TR-201918000-A2,TR,20191119,0,BAHATTIN METIN,"",Kemi̇k i̇li̇kli̇ meyve suyu,"",0
TR-201918010-A1,TR,20191119,0,NETAS TELEKOMUENIKASYON ANONIM SIRKETI,"",Ekstrem sporlar için hayat kurtarıcı bir cihaz,"",0
TR-201918017-A2,TR,20191119,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",5. kapi menteşe ayarlama mekani̇zmasi,"",0
TR-201918051-A2,TR,20191119,0,UELKER SOFUOGLU,"","Deri̇n, duru ve natürel krem bi̇leşi̇mi̇","",0
TR-201917899-A2,TR,20191118,0,BSH EV ALETLERI SAN VE TIC AS; BSH HAUSGERAETE GMBH,C03C2218/119; C03C2218/11; C03C2217/72; C03C2217/70; C03C17/3405; C03C17/28; C03C17/006; C03C17/001,Ev ci̇hazlari i̇çi̇n baskili bi̇r cam,"",0
TR-201917934-A2,TR,20191118,0,YUNUS EMRE BEKTAS; KEREM YILDIZ,"",Medi̇al malleol kompresyon plaği,"",0
TR-201917895-A2,TR,20191118,0,PHOENIX GERI DOENUESUEM YENILENEBILIR ENERJI DANISMANLIK MADENCILIK TIBBI CIHAZ SAN VE TIC LTD STI,"",Çi̇mento fabri̇kalarinda atik gazlardan hi̇drojen gazi eldesi̇nde kullanilan bi̇r seperatör,"",0
TR-201917920-A2,TR,20191118,0,UNIV ISTANBUL MEDIPOL,"",Böbrek veya üreterde bulunan taşlarin hareketlendi̇ri̇lmesi̇ ve düşürülmesi̇ i̇çi̇n geli̇şti̇ri̇lmi̇ş bi̇r ci̇haz,"",0
TR-201917951-A2,TR,20191118,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Yıkayıcı cihazlar için bir adaptör ve bu adaptörü içeren bir iletim hattı.,"",0
TR-201917897-A1,TR,20191118,0,KURTSAN PASLANMAZ CELIK ENDUESTRI MAKINA VE TESISLERI ITHALAT IHRACAT TICARET SANAYI LTD SIRKETI,"",Aeromekani̇k halatli konveyör,"",0
TR-201917887-A2,TR,20191117,0,NUMAN COELOGLU,"",Yarim boru ti̇pi̇ eli̇ps şeki̇lli̇ kanada sahi̇p di̇key eksenli̇ rüzgar türbi̇ni̇,"",0
TR-201917885-A2,TR,20191116,0,CUMHUR AYDEMIR,"",Eriyebilen katı çekirdek ile membran üretim metodu,"",0
TR-201917865-A2,TR,20191115,0,MENTA PHARMA ILAC SANAYI VE TICARET LTD SIRKETI,"",Hızlı salınımlı deksketoprofen ve famotidin içeren bir farmasötik kompozisyon,"",0
TR-201917849-A2,TR,20191115,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Deri̇n çekme kaliplarinda insert çeli̇k uygulamasi,"",0
TR-201917867-A2,TR,20191115,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Bi̇r gergi̇ yayi,"",0
TR-201917824-A2,TR,20191115,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Bir soğutucu cihaz ve bir çalışma yöntemi.,"",0
TR-201917811-A2,TR,20191115,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Bir pervane grubu ve pervane grubu içeren bir yıkayıcı cihaz.,"",0
TR-201917837-U5,TR,20191115,0,ESRA SIRANLI,"",Fri̇töz usulü balik tavalama aleti̇,"",0
TR-201917870-A2,TR,20191115,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,"",Bir koku giderici.,"",0
TR-201917844-A2,TR,20191115,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Kesi̇k kesi̇tli̇ bi̇r benzi̇n dolum ağzi ve montaj yöntemi̇,"",0
TR-201917871-A2,TR,20191115,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Araçlar i̇çi̇n bi̇r menteşe,"",0
TR-201917869-A2,TR,20191115,0,COMMENCIS TEKNOLOJI A S,G06N3/048; G06N3/09; G06N3/0499; H03M7/70; G06F16/9035; G06N3/08,Bulut platformlar için büyük veri analiz cihazı içeren sistem ve bu cihazın çalışma yöntemi.,"",0
TR-201917875-A1,TR,20191115,0,TELEFONCULAR METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,"",Çapak alma makinası,"",0
TR-201917846-A1,TR,20191115,0,OSMAN ZUEHTUE GOEKSEL,"",Yeni̇ bi̇r ateşli̇ si̇lah mekani̇zmasi,"",0
TR-201917854-A2,TR,20191115,0,BAK AMBALAJ SANAYI VE TICARET A S,"",Bi̇r kariştirici,"",0
TR-201917773-A2,TR,20191114,0,ERSOY KOCABICAK,"",Derin beyin stimülasyon ameliyatı için mikroelektrot tutucu cihaz.,"",0
TR-201917741-A2,TR,20191114,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",Bi̇r yaya geçi̇di̇ uyari si̇stemi̇,"",0
TR-201917721-A2,TR,20191114,0,SER DAYANIKLI TUEKETIM MALLARI IC VE DIS TICARET SANAYI ANONIM SIRKETI,"",Fi̇ltre bağlanti parçasina sahi̇p bi̇r davlumbaz,"",0
TR-201917719-U4,TR,20191114,0,IRFAN AKAR,"",Kağit bardak ve plaka kesi̇m maki̇nasi,"",0
TR-201917740-A2,TR,20191114,0,NETRD BILGI TEKNOLOJILERI VE TELEKOMUENIKASYON ANONIM SIRKETI,"",Günlük kisitlamasinin yapilmasini sağlayan bi̇r si̇stem ve yöntem,"",0
TR-201917756-A2,TR,20191114,0,TOFAS TUERK OTOMOBIL FABRIKASI ANONIM SIRKETI,"",Araç yan kapilari i̇çi̇n bi̇r cam kanali komplesi̇,"",0
TR-201917686-A2,TR,20191113,0,R B KARESI ITHALAT IHRACAT TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,"",Kombi̇n kesi̇t polyester i̇pli̇k üreti̇mi̇,"",0
TR-201917605-A2,TR,20191113,0,ILKER KAYA,A61B2017/00738; A61B2017/00424; A61B17/3201; A61B2017/00243; B26B13/12,By-pass cerrahi̇si̇ sirasinda internal mammarian arteri̇ i̇skeli̇ti̇ze çikarmak i̇çi̇n bi̇r cerrahi̇ alet,"",0
TR-201917675-A2,TR,20191113,0,ULUSAL BOR ARASTIRMA ENSTITUESUE,A61P31/00; A61P17/02; A61L2300/406; A61L2300/21; A61L15/46; A61L15/44; A61L15/20; A61L2400/12,Bi̇r yara bakim ürünü,"",0
TR-201917619-A2,TR,20191113,0,UENSA MADENCILIK TURIZM ENERJI SERAMIK ORMAN UERUENLERI ELEKTRIK UERETIM SANAYI VE TICARET ANONIM SI,"",Toz sermeli̇ seri̇ serami̇k i̇malat üni̇tesi̇ ve i̇malat yöntemi̇,"",0
TR-201917713-A2,TR,20191113,0,ONUK BG ENDUESTRIYEL MUEHENDISLIK SANAYI VE TICARET ANONIM SIRKETI,"",Fi̇ber takvi̇yeli̇ kompozi̇t yapilarda kullanilacak burç yapilanmasi,"",0
TR-201917621-U5,TR,20191113,0,TOROS TARIM SANAYI VE TICARET ANONIM SIRKETI,"",Taneci̇kli̇ ki̇myasal madde üreti̇mi̇ i̇çi̇n pi̇lot ölçekli̇ hiz ve sicaklik kontrollü kaplama tamburu,"",0
TR-201917618-A2,TR,20191113,0,ILKER KAYA,A61M25/00; A61M25/0017,Kalici katateri̇n vucüttan çikarilmasinda kullanilan bi̇r medi̇kal alet,"",0
TR-201917612-A2,TR,20191113,0,UNIV ISTANBUL MEDIPOL,Y02A50/30; A24F40/65; A01N65/28; A01N65/22; A01N25/18; A01N25/18; A61K36/9066; A61K36/61; A61K36/53; A61K36/23; A61K36/534; A01N65/48; A01N65/28; A01N65/22; A01N65/08,Aricilikta varroa parazi̇ti̇ i̇le doğal mücadele i̇çi̇n esansi̇yel yağlar ve odun si̇rkesi̇ i̇çeren formülasyon,"",0
TR-201917716-A2,TR,20191113,0,N B R MAKINA VE YEDEK PARCA SANAYI VE TICARET LTD SIRKETI,"",Veri̇mli̇ ve üreti̇m mali̇yeti̇ düşük kondenser,"",0
TR-201917718-A2,TR,20191113,0,ASHOUR GHELICHI,"",Elektrik şarj etmek ve depolamak kabiliyeti ile taşinabilir mekanik baston,"",0
TR-201917649-A1,TR,20191113,0,CEHA BUERO MOBILYALARI ANONIM SIRKETI,"",Rulo açma hatlarina i̇li̇şki̇n bi̇r sac kesi̇m ayar si̇stemi̇,"",0
TR-201917611-A2,TR,20191113,0,SEY METAL ENDUESTRI TEKNOLOJIK TASARIM UERUENLERI SAN VE TIC LTD STI,"",Petek formunda aytintilar bulunduran metal yapilarin oluşturulmasi i̇çi̇n bi̇r üreti̇m yöntemi̇ ve maki̇ne,"",0
TR-201917651-A2,TR,20191113,0,CEMAL ARSEVEN,"",Vücuttaki̇ yağ yakimini hizlandiran ve ödem atmayi sağlayan detoks suyu üreti̇m yöntemi̇,"",0
TR-201917607-A2,TR,20191113,0,ILKER KAYA,A61B2017/00349; A61B17/00008,Vari̇sli̇ damarlarin uzaklaştirilmasinda kullanilan bi̇r cerrahi̇ alet,"",0
TR-201917688-A2,TR,20191113,0,HASAN ATAR; GOEKHAN PIRDAL,"",Nebülizatör adaptörü,"",0
TR-201917615-A2,TR,20191113,0,ILKER KAYA,A61B5/6829; A61B5/6824; A61B5/022; A61B5/02141; A61B5/02007,Abi ölçmek i̇çi̇n bi̇r ölçüm si̇stemi̇ ve buna i̇li̇şki̇n ölçüm yöntemi̇,"",0
TR-201917685-A2,TR,20191113,0,FARMA TEK ILAC SANAYI VE TIC A S,"",Fesoterodi̇n fumarat i̇çeren uzatilmiş salim sağlayan stabi̇l oral formülasyon,"",0
TR-201917560-U5,TR,20191112,0,MORTON MEDIKAL SANAYI VE TICARET ANONIM SIRKETI,"",Solunum devreleri̇nde kullanilmak üzere tasarlanan tek yönlü ekshalasyon valfi̇,"",0
TR-201917501-A2,TR,20191112,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,"",Otomati̇k i̇ğnesi̇z enjektör,"",0
TR-201917549-U5,TR,20191112,0,ADEM AKDEMIR,"",Opincode,"",0
TR-201917575-A2,TR,20191112,0,OLMUKSAN INT PAPER AMBALAJ SANAYI VE TICARET ANONIM SIRKETI,"",Yüksek haci̇mli̇ ürünleri̇n taşinmasinda dolum boşaltim vanali çözüm,"",0
TR-201917582-A2,TR,20191112,0,ARCELIK AS,"",Katlanabi̇li̇r raf i̇çeren soğutucu ci̇haz,"",0
TR-201917551-A2,TR,20191112,0,HOMEOTUERK ILAC MEDIKAL SANAYI VE TICARET ANONIM SIRKETI,"",Aerosol yapi oluşturan gysophilla bicolor dekok ekstrakti i̇çeren ağiz bakim ürünü,"",0
TR-201917506-A2,TR,20191112,0,VESTEL ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,"",Bi̇r siviyi isitmaya yöneli̇k aparat ve yöntem,"",0
TR-201917578-U5,TR,20191112,0,T C EGE UENIVERSITESI,"",Di̇z eklemi̇ hareketi̇ne bağli oluşan kalici kumaş deformasyonunun (torbalanma) ölçülmesi̇ i̇çi̇n bi̇r test ci̇hazi,"",0
TR-201917507-A2,TR,20191112,0,VESTEL ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,"",Bi̇r tüketi̇ci̇ elektroni̇ği̇ ci̇hazi hirsizliğinin tespi̇ti̇ne yöneli̇k si̇stem ve yöntem,"",0
TR-201917525-U5,TR,20191112,0,KENAN DEMIRTAS; IRFAN DEMIRTAS,"",Hava jetli̇ dokuma maki̇neleri̇ i̇çi̇n açili yardimci nozul,"",0
TR-201917530-A2,TR,20191112,0,MERCEDES BENZ TUERK AS,"",Otobüse entegre otomati̇k araç yikama si̇stemi̇,"",0
TR-201917414-A1,TR,20191111,0,ASELSAN ELEKTRONIK SANAYI VE TICARET AS,"",Yatay düzlemde çalışabilen teleskopik müdahale kolu,"",0
