firm_name,publication_number,title,filing_date,filing_year,inventor
ASELSAN,TR2023015383U4,A leakproof cable gland suitable for use in marine vessels.,2023-11-20,2023,Ticaret
ASELSAN,TR2023006488A1,ADJUSTABLE STOPPER MECHANISM,2023-06-05,2023,Ticaret
ASELSAN,TR2022015580A1,SCREWING SUPPORT MECHANISM,2022-10-12,2022,Ticaret
ASELSAN,TR2022019736A1,PANEL CABLE PASSAGE SCREEN TERMINATION DEVICE,2022-12-20,2022,Ticaret
ASELSAN,TR201723053A2,ONE PORTABLE PLATFORM,2017-12-29,2017,Ticaret
ASELSAN,TR201723093U5,One Switchgear Gate Drive Control Block,2017-12-29,2017,Ticaret
ASELSAN,TR2022000704A1,A BELT TENSION ADJUSTMENT MECHANISM,2022-01-20,2022,Ticaret
ASELSAN,TR2022018054U4,A VEHICLE-MOUNTED CHARGING SYSTEM FOR ELECTRIC VEHICLES.,2022-11-29,2022,Ticaret
ASELSAN,TR201723079A2,Light Emitting Diode Structure Containing a Monocalgogen Multiple Quantum Well …,2017-12-29,2017,A
ASELSAN,TR2022018530U4,Hybrid Handheld Terminal,2022-12-05,2022,Ticaret
ASELSAN,TR201719959A2,AN AMMUNITION BOX THAT CAN BE ADAPTED TO DIFFERENT CALIBRATED AMMUNITIONS,2017-12-08,2017,Ticaret
ASELSAN,TR2022018623A2,IN-CAVE COMMUNICATION AND TRANSMISSION SYSTEM,2022-12-06,2022,Ticaret
ASELSAN,TR201717537A2,An antenna support apparatus.,2017-11-08,2017,Ticaret
ASELSAN,TR201717366A2,A subtraction system.,2017-11-06,2017,Ticaret
ASELSAN,TR2022014218U4,A SHORT WAVELENGTH (SWIR) CAMERA,2022-09-14,2022,Ticaret
ASELSAN,TR201717354A2,TWO-DIMENSIONAL GROUP-III ONE HIGH ELECTRON MOBILITY TRANSISTOR DEVICE …,2017-11-06,2017,A
ASELSAN,TR2022016706A1,SCREW COLD PLATE,2022-11-04,2022,Ticaret
ASELSAN,TR2022020076U4,A POSITION CONTROL DEVICE AND AN UNMANNED AERIAL VEHICLE CONTAINING SUCH A …,2022-12-22,2022,Ticaret
ASELSAN,TR2023005091A1,"Multi-Transmitter/Receiver, Multi-Frequency and Multi-Dimensional Integrated RF …",2023-05-08,2023,Ticaret
ASELSAN,TR201714873A2,A thermal battery control system and control method.,2017-10-03,2017,Ticaret
ASELSAN,TR2023005044A1,ELECTROMAGNETIC LAUNCH SYSTEM AMMUNITION STOP TEST EQUIPMENT,2023-05-05,2023,Ticaret
ASELSAN,TR2023005042A1,A SECURE COMMUNICATION SYSTEM AGAINST EXTERNAL ATTACKS,2023-05-05,2023,Ticaret
ASELSAN,TR2022001126A1,A FITTING DEVICE FOR SEALS OF DIFFERENT SIZES,2022-01-28,2022,Ticaret
ASELSAN,TR2022001379A2,Sonar sensor array underwater positioning system,2022-02-03,2022,Ticaret
ASELSAN,TR201713719A2,INDIUM (In) METAL COATING METHOD BY ELECTRICITY IN FOCUS PLANE INDEX,2017-09-15,2017,A
ASELSAN,TR2022001764A1,AMPLITUDE CONTROLLED ATTENTION METHOD WITH SINGLE INPUT-SINGLE OUTPUT …,2022-02-11,2022,Ticaret
ASELSAN,TR2023004381A1,A COMPUTER-IMPLEMENTED METHOD FOR DYNAMIC DETECTION OF DEAD AND BAD PIXELS,2023-04-19,2023,Ticaret
ASELSAN,TR2022000473A1,A TWO-LAYER COOLING SYSTEM,2022-01-14,2022,Ticaret
ASELSAN,TR2023005282A1,A FLUID-COOLED CASE,2023-05-11,2023,Ticaret
ASELSAN,TR201800397A2,High Power Phase Shifter Allows Change of Signal Polarization Angle,2018-01-11,2018,Ticaret
ASELSAN,TR201800409A2,Ceramic based hermetic Feed Thru transition structuring and production method,2018-01-11,2018,Ticaret
ASELSAN,TR201800533A2,MANUFACTURING METHOD FOR AN ANTENNA AND ANTENNA,2018-01-16,2018,Ticaret
ASELSAN,TR201800535A2,Visual fire guidance system,2018-01-16,2018,Ticaret
ASELSAN,DEVELOPMENT,1.,2023-05-16,2023,TR
ASELSAN,TR2023006009A1,A METHOD AND SYSTEM TO MINIMIZE THE GAIN AND PHASE OCCURRENCES THAT ARE …,2023-05-25,2023,Ticaret
ASELSAN,TR202011655A1,Detection method of small sized objects from fixed or moving camera images,2020-07-22,2020,Ticaret
ASELSAN,TR2023006028A1,ADJUSTABLE GUIDE CABLE REEL SYSTEM,2023-05-26,2023,Ticaret
ASELSAN,TR2023006171A1,ARTIFICIAL INTELLIGENCE SUPPORTED SMART CONTRACT TEMPLATE CREATION METHOD AND …,2023-05-29,2023,Ticaret
ASELSAN,DESCRIPTION:,• Published 2024-12-23,2018-12-14,2018,HIGH ELECTRON MOBILITY TRANSISTOR (YEMT) DEVICE FACTORY METHOD WORKING IN …
ASELSAN,TR2022015564A1,CURVE FITTING BASED BAD PIXEL DETECTION METHOD FOR BAD PIXEL REPLACEMENT …,2022-10-12,2022,Ticaret
ASELSAN,TR2023009966A1,A FLEXIBLE BULLET TRACK FRICTION TEST SETUP,2023-08-17,2023,Ticaret
ASELSAN,TR2021021667A2,SEQUENTIAL MODEL UPDATE METHOD,2021-12-29,2021,Ticaret
ASELSAN,TR2023006693A1,A FPGA BASED PCIE SWITCH,2023-06-08,2023,Ticaret
ASELSAN,TR2022008819A2,METHOD FOR EXTRACTING CHANNEL-FREQUENCY FEATURES IN DAS SENSORS,2022-05-30,2022,Ticaret
ASELSAN,TR201902189A2,VEHICLE COUNT CLASSIFICATION SYSTEM,2019-02-14,2019,Ticaret
ASELSAN,TR201903776A2,A FIBER OPTIC ROTATOR SYSTEM,2019-03-13,2019,A
ASELSAN,TR2023006872A1,AN ELECTROMAGNETIC INTERFERENCE GRID WITH ENHANCED IMPEDANCE MATCHING,2023-06-12,2023,Ticaret
ASELSAN,TR2021020752A2,A MOTHERBOARD FOR USING DIFFERENT TYPES OF CONNECTORS TOGETHER,2021-12-23,2021,Ticaret
ASELSAN,TR2024004242A2,A Symmetrical Elevation Mechanism That Allows Usage of Same Caliber Weapons in …,2024-04-04,2024,Ticaret
ASELSAN,TR2024004246A1,A COATING ELEMENT SUITABLE FOR HYDRODYNAMIC FLOW THAT COVERS THE SURROUNDINGS …,2024-04-04,2024,Ticaret
ASELSAN,TR2024004228A1,A METHOD OF CREATING A BUFFER ZONE TO PREVENT TEMPERATURE-DUE SURPASSING …,2024-04-04,2024,Anonim
ASELSAN,TR2024012347U4,Adaptive printed circuit board assembly substrate for press-fit connectors.,2024-09-17,2024,Ticaret
ASELSAN,TR2024006645A1,A MODULAR HEART-LUNG MACHINE,2024-05-28,2024,Ticaret
ASELSAN,TR2024007459A1,CONNECTOR LIVE END CUTTING MACHINE,2024-06-10,2024,Ticaret
ASELSAN,TR2022021177A1,AN ANTENNA CHARACTERIZATION METHOD FOR PHASED ARRAY ANTENNAS,2022-12-29,2022,Ticaret
ASELSAN,TR2023010529U4,AUTOMATIC TEST SYSTEM FOR ELECTRONIC WARFARE DIGITAL RECEIVERS AND TECHNICAL …,2023-08-28,2023,Ticaret
ASELSAN,TR2022019879A1,PARALLEL GRID METHOD FOR TRIANGLE OBJECT ON FPGA,2022-12-21,2022,Ticaret
ASELSAN,TR202017976A1,Competency evaluation and performance tracking method for energy production/ …,2020-11-10,2020,Ticaret
ASELSAN,TR202017500A1,A DETECTION DEVICE AND A BIOSENSOR CHIP THAT ENABLES THE DETECTION OF NANO AND …,2020-11-03,2020,Ticaret
ASELSAN,TR202017323A2,WEARABLE TECHNOLOGY SYSTEM,2020-10-30,2020,Ticaret
ASELSAN,TR2024008503A2,FLASH X-RAY IMAGING TEST SETUP,2024-07-02,2024,Ticaret
ASELSAN,TR2024008573A1,Missile payload test setup,2024-07-03,2024,Ticaret
ASELSAN,TR2024008605A2,AN OPEN AND CLOSEABLE CARTRIDGE COLLECTION MECHANISM,2024-07-04,2024,Ticaret
ASELSAN,TR202016574A1,An ammunition feed direction selection mechanism,2020-10-16,2020,Ticaret
ASELSAN,TR2022015479A1,COMMON TRIPOD INTERFACE,2022-10-11,2022,Ticaret
ASELSAN,TR202016269A1,A NEW FIELD ATTENTION METHOD FOR FIELD DIRECTED CONTROL OF ALTERNATIVE CURRENT …,2020-10-13,2020,Ticaret
ASELSAN,TR2024009055A1,A MAGNETIC SHIELD FOR FIBER OPTIC GENERATORS,2024-07-11,2024,Anonim
ASELSAN,TR2024009599A2,ADJUSTABLE BALANCING MECHANISM,2024-07-24,2024,Ticaret
ASELSAN,TR202014798A1,"A SCALE, FLEXIBLE AND ULTRA-FASTER METHOD FOR THE REsource-EFFICIENT …",2020-09-17,2020,Ticaret
ASELSAN,TR2024009674A2,HIGH-EFFICIENCY ANTENNA STRUCTURE,2024-07-25,2024,Ticaret
ASELSAN,TR2024009818A2,A chain-driven mechanism that aligns the projectile propelling mechanism with …,2024-07-29,2024,Ticaret
ASELSAN,TR2024010063A2,CONTROL SYSTEM FOR PROPULSION BATTERIES,2024-08-02,2024,Ticaret
ASELSAN,TR201909497A1,METHOD OF OBTAINING MULTIFUNCTIONAL INTEGRATED OPTICAL DEVICE WITH INCREASED …,2019-06-26,2019,A
ASELSAN,TR2024010490A2,A MONOPOLISTIC ANTENNA STRUCTURE,2024-08-12,2024,Ticaret
ASELSAN,TR2024010809U5,A sealing composition that provides high sealing performance and low and stable …,2024-08-16,2024,Ticaret
ASELSAN,TR2024011438A2,A BEAM-DIRECTED PARASITIC BIPOLAR COMPACT ANTENNA,2024-08-29,2024,Anoni̇m
ASELSAN,TR202010673A1,LOCATION METHOD,2020-07-06,2020,Ticaret
ASELSAN,TR2025003234U4,CONDUCTIVE REFRIGERATED CASE WITH POOL-BOILED COLD PLATE.,2025-03-18,2025,Ticaret
ASELSAN,TR2024012336A2,A MISSILE COMMUNICATION TEST SYSTEM,2024-09-17,2024,Anoni̇m
ASELSAN,TR2023013975A1,A cover mechanism for underwater access of equipment used in marine vessels.,2023-10-30,2023,Ticaret
ASELSAN,TR201919996A2,"PERISCOPE CONSTRUCTION THAT PROVIDES HYDRAULIC, PNEUMATIC AND ELECTRICAL CABLE …",2019-12-12,2019,Ticaret
ASELSAN,TR202013828U4,Soldered Adapter Transition Configuration,2020-09-01,2020,Ticaret
ASELSAN,TR201919490A2,AMMUNITION TRIGGER MECHANISM,2019-12-06,2019,Ticaret
ASELSAN,TR2021020553U4,A HOUSING FOR ONE-WAY GRIPS,2021-12-21,2021,Ticaret
ASELSAN,TR201919056A2,AN INDEPENDENT CONNECTION KIT FOR 7.62 MM WEAPONS,2019-12-03,2019,Ticaret
ASELSAN,TR2023009064A1,A DEFLECTOR,2023-07-31,2023,Ticaret
ASELSAN,TR2023008956A1,ENERGY DAMPING STRUCTURE WITH ESCETIC GEOMETRY,2023-07-28,2023,Ticaret
ASELSAN,TR201918505A2,OPENING DEFECTOR SYSTEM FOR VERTICAL FIRE MISSILE SYSTEMS,2019-11-26,2019,Ticaret
ASELSAN,TR2021020331A2,Projectile Target Rendezvous Point Estimation Method,2021-12-17,2021,Ticaret
ASELSAN,TR202013226U4,Electronically controlled card connection system,2020-08-21,2020,Ticaret
ASELSAN,TR2023008346A1,A SAFE TUNNEL FINDING METHOD AND SYSTEM,2023-07-17,2023,Ticaret
ASELSAN,TR201911966A2,RF CABLE HOLDER,2019-08-06,2019,Ticaret
ASELSAN,TR201911107A2,Slim type universal joint with lockable axis,2019-07-24,2019,Ticaret
ASELSAN,TR202105554A2,HOLOGRAPHIC SIGNAL WITH REFLECTIVE CONCAVE DIFFERENCE GRILL,2021-03-27,2021,Anonim
ASELSAN,TR201910878A1,A CLEANING AND ADHESIVE APPLICATION TOOL FOR OPTICAL FIBER,2019-07-22,2019,A
ASELSAN,TR201910041A2,Under Armor Remote Controlled Weapon System with Ammunition Loading,2019-07-04,2019,Ticaret
ASELSAN,TR201909772A1,APPARATUS FOR TAKING A SIDE PACK FOR CIRCULAR SEMI-CONDUCTOR SUBSTONE,2019-07-01,2019,A
ASELSAN,TR2022015216A1,GaN-BASED HYBRID BORDER CONDUCTION MODULATION MICRO INVERTER FOR AVIONIC …,2022-10-05,2022,Ticaret
ASELSAN,TR201502512A3,A SUSTAINABLE BOMB DISPOSAL PLATFORM,2015-03-03,2015,Ticaret
ASELSAN,TR2022005388A1,A WARNING AND ALARM SYSTEM,2022-04-06,2022,Ticaret
ASELSAN,TR2022002008A2,HIGH POWER ELECTRON BEAM FOCUSING LENS WITH GEOMETRY OPTIMIZED AGAINST OPTICAL …,2022-02-16,2022,Ticaret
ASELSAN,TR201709957U,An electronic device cabinet.,2017-07-06,2017,Ticaret
ASELSAN,TR2022012444U4,Impact Protective Random Case,2022-08-05,2022,Ticaret
ASELSAN,TR201701682A2,An inverter box.,2017-02-06,2017,Ticaret
ASELSAN,TR2023002887A1,A RUGGLED MISSION COMPUTER CASE WITH A MODULAR STRUCTURE AND A MISSION COMPUTER,2023-03-15,2023,Ticaret
ASELSAN,TR2023005937U4,A precision adjustment mechanism providing adjustment in three axes.,2023-05-24,2023,Ticaret
ASELSAN,TR2023003316A2,MULTIPAD SPATIAL COUPLER SYSTEM BASED ON ANTIPODAL SLOT LINE ARRAY INSTALLED IN …,2023-03-27,2023,Ticaret
ASELSAN,TR2022004141A1,FIRE CONTROL CONSOLE MECHANICAL CONSTRUCTION,2022-03-18,2022,Ticaret
ASELSAN,TR2022004102A1,Slowing mechanism for systems operating under high rotation and shock,2022-03-17,2022,Ticaret
ASELSAN,TR2023006290U4,"Traffic Management, Link Control, and Packet Forwarding System for IP-Based …",2023-05-31,2023,Ticaret
ASELSAN,TR201705175A2,An antenna system.,2017-04-06,2017,Ticaret
ASELSAN,TR2022003424A1,"CORRUGATED, THIN FLAT PLATE HEAT DISTRIBUTOR WITH PHASE CHANGE CYCLE, BASED ON …",2022-03-08,2022,Ticaret
ASELSAN,TR201705171A2,An antenna.,2017-04-06,2017,Ticaret
ASELSAN,DEFINITION,• Published 2018-10-22,2022-03-03,2022,High Current Coaxial Connector for Pulse Power Applications
ASELSAN,TR201705440A2,A test system and test method.,2017-04-12,2017,Ticaret
ASELSAN,TR2022004905U4,Target tracking system operating on a PTZ IP camera unit.,2022-03-30,2022,Ticaret
ASELSAN,TR201705921U5,A Simulator for Testing Systems Connected to an FPGA Hardware with PCI-E,2017-04-21,2017,Ticaret
ASELSAN,TR2023006374U4,A CONSOLE LAYOUT,2023-06-01,2023,Ticaret
ASELSAN,TR2021020340U4,AN ANTI-CONDENSATION SYSTEM FOR OPTICAL GLASSES USED IN TEMPERATURE TESTING …,2021-12-17,2021,Ticaret
ASELSAN,TR2022002179A2,Method of presenting user-friendly interface and selection buttons on the …,2022-02-18,2022,Ticaret
ASELSAN,TR2022002010A1,A MECHANICAL ATTITUDE READING SYSTEM WITH DIRECTION CHANGEMENT MECHANISM,2022-02-16,2022,Ticaret
ASELSAN,TR201709406A2,A CARGO LOADING INFRASTRUCTURE,2017-06-23,2017,Ticaret
ASELSAN,TR2023003815A1,MILITARY TRAILER AND VEHICLE LEVELING FOOT,2023-04-06,2023,Ticaret
ASELSAN,TR201701049A2,A MODULAR RECEIVER,2017-01-24,2017,Ticaret
ASELSAN,TR2022004379A2,A MANUAL EXTERNAL DEFIBRILLATOR,2022-03-22,2022,Ticaret
ASELSAN,TR2022006885U4,HYBRID HIGH-SPEED CHARGING STATION SYSTEM FOR ELECTRIC VEHICLES,2022-04-27,2022,Ticaret
ASELSAN,TR2022004901A1,An alignment mechanism for electro-optical systems,2022-03-30,2022,Ticaret
ASELSAN,TR201617537U,AN ELECTROMECHANICAL SYSTEM THREADABLE,2016-11-30,2016,Ticaret
ASELSAN,TR201616630U,ARMORED VEHICLE WITH HYDRAULIC ARM FOR DETECTING AND / OR DISPOSING A THREAT …,2016-11-17,2016,Ticaret
ASELSAN,TR2022005095A1,3-DIMENSIONAL AND MULTI-TARGET TEST SETUP,2022-04-01,2022,Ticaret
ASELSAN,TR201809126T1,An S-class RF transmitter for MRI scanners.,2016-06-30,2016,Ticaret
ASELSAN,TR201608988A2,ONE PIECE LOADED MONOPOLE ANTENNA,2016-06-28,2016,Ticaret
ASELSAN,TR201609051A2,CONFIGURABLE LATCH CIRCUIT WITH LOW LEAKAGE CURRENT INSTANT TRIGGER INPUTS,2016-06-28,2016,Ticaret
ASELSAN,TR2022007146A1,WIDE INPUT VOLTAGE RANGE POWER SUPPLY WITH AC OR DC INPUT,2022-04-29,2022,Ticaret
ASELSAN,TR2022005144A2,A folding mechanism for vehicle-integrated systems,2022-04-01,2022,Ticaret
ASELSAN,TR2023002890A1,VIDEO TRANSFER METHOD TO UNSTABLE PROTOCOL ADMIN LINES,2023-03-15,2023,Ticaret
ASELSAN,TR201600007A2,Radar absorber honeycomb structure and absorber paint application method.,2016-01-04,2016,Ticaret
ASELSAN,TR2022005170A1,ES-HYBRID METHOD IN DAYTIME/THERMAL IMAGES,2022-04-01,2022,Ticaret
ASELSAN,TR2022005094A1,A PISTON MECHANISM,2022-04-01,2022,Ticaret
ASELSAN,TR201505169A2,A IGNITION SWITCH MECHANISM,2015-04-28,2015,Ticaret
ASELSAN,TR201701288A2,A support element and production method.,2017-01-27,2017,Ticaret
ASELSAN,TR201410866A1,Closed loop controlled computer independent two axis motion control unit,2014-09-16,2014,Ticaret
ASELSAN,TR2023006748U4,Shipment Tracking and Tracing System for Critical and Sensitive Items.,2023-06-09,2023,Ticaret
ASELSAN,TR201512442T1,A SYSTEM AND METHOD FOR COMPENSATING TIME DELAYS IN TOP WEAPON SYSTEMS,2013-04-10,2013,Ticaret
ASELSAN,TR201810365T4,Switched multiplexer.,2013-03-01,2013,Ticaret
ASELSAN,DETACHABLE,1.,2023-03-15,2023,TR
ASELSAN,TR2023002731A1,"A DIGITAL MONEY TRANSFER SYSTEM, AN ELECTRONIC WALLET SUITABLE FOR USE IN A …",2023-03-10,2023,Ticaret
ASELSAN,TR2023002712A1,Timing and pixel based automatic control system for image and video processing …,2023-03-10,2023,Ticaret
ASELSAN,TR2022005859A1,BALLISTIC FLAP CONSTRUCTION FOR UNMANNED TOWERS,2022-04-12,2022,Ticaret
ASELSAN,TR2022017058U4,Cable Protector,2022-11-11,2022,Ticaret
ASELSAN,TR2022005861A1,An Assembly Mechanism for Integrating Large Units,2022-04-12,2022,Ticaret
ASELSAN,TR2022020476A1,A Method for Synthesizing Decisions of Deep Learning Models via Cyclic Voting …,2022-12-26,2022,Ticaret
ASELSAN,TR2023000127A1,A MECHANISM THAT PRECISELY DETERMINES THE WIDEST AND NARROWEST POINTS OF THE …,2023-01-05,2023,Ticaret
ASELSAN,TR201709761A2,An integrated patch antenna.,2017-07-03,2017,Ticaret
ASELSAN,TR2023000168A1,FIXING SYSTEM AND FIXING METHOD FOR ELECTRONIC CARD AND HEATSINK MODULE,2023-01-06,2023,Ticaret
ASELSAN,TR2022013697U4,A dual polarized phase array antenna element with hybrid feed and low profile.,2022-09-01,2022,Ticaret
ASELSAN,TR2022011930A1,PRECISION INTEGRAL RECEIVER AND COMPARATOR CIRCUIT,2022-07-27,2022,Ticaret
ASELSAN,TR2022012383A1,WIDE STRIP BOBBIN WINDING APPARATUS AND METHOD,2022-08-04,2022,Ticaret
ASELSAN,TR2022008533A1,A JACK WITH HIGH ANGLE STABILITY,2022-05-25,2022,Ticaret
ASELSAN,TR2022010659U4,COMMAND AND CONTROL TENT,2022-06-28,2022,Ticaret
ASELSAN,TR2022010541U4,Automatic optical bonding device with vacuum gripper,2022-06-24,2022,Ticaret
ASELSAN,TR2023000169A1,CONNECTOR FIXING BRACKET,2023-01-06,2023,Ticaret
ASELSAN,TR2022012389A1,ACTIVE VOLUME COMPENSATOR DEVICE IN CLOSED SYSTEMS,2022-08-04,2022,Ticaret
ASELSAN,TR2023000244A2,A LOCK MECHANISM WORKING UNDER HIGH LOAD,2023-01-09,2023,Ticaret
ASELSAN,TR2022018538A1,A Method for Segmentation-Based X-ray Image Collimation Area Detection and …,2022-12-05,2022,Ticaret
ASELSAN,TR2022012495A1,PRESSURE RESISTANT LEAK PROOF BOX,2022-08-08,2022,Ticaret
ASELSAN,TR2023000259A2,A REMOTE CONTROLLED WEAPON SYSTEM FOR INFANTRY AND SINGLE SOLDIER USE,2023-01-09,2023,Ticaret
ASELSAN,TR2022012514A1,ERROR ESTIMATION METHOD IN MULTIPLE INDEPENDENT 3-PHASE PERMANENT MAGNET …,2022-08-08,2022,Ticaret
ASELSAN,TR2022007352A1,A LOCKING MECHANISM FOR BULLET TRANSFER SYSTEMS,2022-05-05,2022,Ticaret
ASELSAN,TR2022020141A2,A TUNNEL CONNECTION COATING METHOD FOR THE FEED DEVICE,2022-12-23,2022,Anonim
ASELSAN,TR2022014939U4,PRINTED CIRCUIT BOARD FIXING LOCKING MECHANISM,2022-09-29,2022,Ticaret
ASELSAN,TR2022013702A1,AN UNDER ARMORED AMMUNITION LOADING AND LOCKING SYSTEM AND METHOD,2022-09-02,2022,Ticaret
ASELSAN,TR2022005882A1,OSCILLATOR CALIBRATION METHOD AND ITS APPLICATION,2022-04-13,2022,Ticaret
ASELSAN,TR202018673A1,A TURBO FAN SYSTEM USED IN VENTILATION DEVICES,2020-11-20,2020,Ticaret
ASELSAN,TR2023000589A1,A LAUNCH SYSTEM TEST BARREL,2023-01-17,2023,Ticaret
ASELSAN,TR2022020823U4,EMI/EMC Transition Panel,2022-12-27,2022,Ticaret
ASELSAN,TR2022016984A1,A BEAM SPLITTER OPTICAL COATING THAT SHOWS PERMEABLE AND REFLECTING PROPERTIES,2022-11-10,2022,Ticaret
ASELSAN,TR2023001036A1,SCISSOR MOTOR MOUNTING DEVICE,2023-01-30,2023,Ticaret
ASELSAN,TR2023003728U4,A manual service disconnect switch for electric vehicles.,2023-04-04,2023,Ticaret
ASELSAN,TR2022017161A1,A BATTERY LOCKING MECHANISM,2022-11-14,2022,Ticaret
ASELSAN,TR2022021798U4,A PRECISELY ADJUSTABLE HANGING BRACKET.,2022-12-30,2022,Ticaret
ASELSAN,TR2022007369A1,High acceleration braking method by short-circuiting the motor phases in case …,2022-05-05,2022,Ticaret
ASELSAN,TR2022015455U4,A safety pole powered by renewable energy.,2022-10-10,2022,Ticaret
ASELSAN,TR2023001580A1,A PARTICLE ARRANGEMENT SYSTEM,2023-02-10,2023,Ticaret
ASELSAN,TR2023001561A2,"ANTENNA ARRAY SYSTEM CONTAINING AN ANTENNA ELEMENT, AN ANTENNA ARRAY AND A FEED …",2023-02-10,2023,Ticaret
ASELSAN,TR2022013641A1,Card Holder Mechanism,2022-09-01,2022,Ticaret
ASELSAN,TR2022013743A1,ANOMALY DETECTION SYSTEM,2022-09-02,2022,Ticaret
ASELSAN,TR2023001825A1,A DEFLECTOR FOR AIR INTAKES,2023-02-17,2023,Ticaret
ASELSAN,TR201710773A2,HIGH ELECTRON MOBILITY TRANSISTOR (YEMT) STRUCTURE AND ITS PRODUCTION METHOD …,2017-07-24,2017,A
ASELSAN,TR2023000595A1,LAMINATED BAR,2023-01-17,2023,Ticaret
ASELSAN,TR2022013910A2,A MOBILE X-RAY DEVICE,2022-09-07,2022,Ticaret
ASELSAN,TR2023001823A1,VIDEO NETWORK TESTER,2023-02-17,2023,Ticaret
ASELSAN,TR2022020252A1,UNDERGROUND AND IN-CAVE COMMUNICATION SYSTEM,2022-12-23,2022,Ticaret
ASELSAN,TR2023001556A1,SELF-ALIGNING AMMUNITION ASSEMBLY MECHANISM,2023-02-10,2023,Ticaret
ASELSAN,TR2022019948A2,LEAKAGE CURRENT REDUCTION METHOD IN FEED DEVICES,2022-12-21,2022,Anonim
ASELSAN,TR2022005883A1,A RAPID METHOD OF MEASURING SOUND SPEED IN CURABLE FLUID MATERIAL,2022-04-13,2022,Ticaret
ASELSAN,TR2023002068A1,AN OPTICAL DEVICE,2023-02-24,2023,Ticaret
ASELSAN,TR2022008855A1,SYSTEM THAT PROVIDES COORDINATION BETWEEN DIRECT DIGITAL SYNTHESIS (DDS) …,2022-05-30,2022,Ticaret
ASELSAN,TR2022011155U5,Backlash and wear compensating mechanism for ball screws,2022-07-06,2022,Ticaret
ASELSAN,TR2022020401A1,A System and Method for Building Cryptographic Algorithms,2022-12-26,2022,Ticaret
ASELSAN,TR2022021465A1,A DEEP LEARNING BASED NEURAL NETWORK ARCHITECTURE FOR IMAGE SEGMENTATION,2022-12-29,2022,Ticaret
ASELSAN,TR2021002142A1,A FIBER OPTICAL WINDING UNIT WITH REDUCED MECHANICAL STRESS AND ITS …,2021-02-16,2021,Anoni̇m
TUSAS,TR201710475A2,Düşürme testlerinde kullanıma uygun bir test zemini.,2017-07-17,2017,Anonim
TUSAS,TR201310355A2,Tek yaprak güneş paneli açılma düzeneği.,2013-09-03,2013,Anonim
TUSAS,TR202008028A2,Bir optimizasyon sistemi.,2020-05-22,2020,Anonim
TUSAS,TR202022599A1,Bir helikopter,2020-12-31,2020,Anonim
TUSAS,TR201913064A2,Bir döner atıcı mekanizma.,2019-08-28,2019,Anonim
TUSAS,TR201821033A2,Bir ölçüm düzeneği.,2018-12-28,2018,Anonim
TUSAS,TR202022489A2,Bir hava aracı.,2020-12-30,2020,Anonim
TUSAS,TR202013710A1,Bir Kompozit Parça Üretim Sistemi.,2020-08-31,2020,Anonim
TUSAS,TR2022014950A2,Bir kilit mekanizması.,2022-09-29,2022,Anonim
TUSAS,TR2022020012A1,Bir güç aktarım mekanizması.,2022-12-22,2022,Anonim
TUSAS,TR201913134A2,Bir eklemeli imalat tezgahı.,2019-08-29,2019,Anonim
TUSAS,TR201608894A3,Bir gerçek zamanlı çalışma yöntemi.,2016-06-27,2016,Anonim
TUSAS,TR202011716A1,Bir kontrol yüzeyi sistemi.,2020-07-23,2020,Anonim
TUSAS,TR201709721A2,Bir Aerodinamik Yük Test Sistemi,2017-07-03,2017,Anonim
TUSAS,TR201921508A2,Bir birleştirilmiş aviyonik sistem mimarisi.,2019-12-25,2019,Anonim
TUSAS,TR201809473A2,Bi̇r rotasyonel si̇metri̇k ve si̇metri̇k olmayan plasti̇k şeki̇llendi̇rme …,2018-07-03,2018,Anonim
TUSAS,TR201913059A2,Bir hava aracı.,2019-08-28,2019,Anonim
TUSAS,TR201913286A2,Bir eyleyici mekanizması.,2019-09-03,2019,Anonim
TUSAS,TR202010260A1,Bir navigasyon sistemi.,2020-06-30,2020,Anonim
TUSAS,TR202011047A2,Bir ölçüm sistemi.,2020-07-13,2020,Anonim
TUSAS,TR201710461A1,Bir rulman test aparatı.,2017-07-17,2017,Anonim
TUSAS,TR2022005071A2,Kablo kesici sistem.,2022-03-31,2022,Anonim
TUSAS,TR201821010A2,Bir ölçüm düzeneği.,2018-12-28,2018,Anonim
TUSAS,TR2023007258A1,Bir test düzeneği.,2023-06-20,2023,Anonim
TUSAS,TR201922038A2,Bir pedal ayar sistemi.,2019-12-27,2019,Anonim
TUSAS,TR201821041A2,Bir ölçüm düzeneği.,2018-12-28,2018,Anonim
TUSAS,TR2021015266A2,Bir mühimmat destek sistemi.,2021-09-30,2021,Anonim
TUSAS,TR202009516A1,Bir radar soğurucu yapı.,2020-06-19,2020,Anonim
TUSAS,TR2023019247A2,Bir Ekipman Sabitleyici.,2023-12-28,2023,Anonim
TUSAS,TR201821024A2,Bir ölçüm düzeneği.,2018-12-28,2018,Anonim
TUSAS,TR201821017A2,Bir ölçüm düzeneği.,2018-12-28,2018,Anonim
TUSAS,TR2023007508A1,Bir toz yataklı eklemeli imalat sistemi.,2023-06-23,2023,Anonim
TUSAS,TR201913130A2,Bir toz yataklı eklemeli imalat tezgahı.,2019-08-29,2019,Anonim
TUSAS,TR2023004193A1,Bir kapak hareket mekanizması.,2023-04-14,2023,Anonim
TUSAS,TR2023000765A2,Bir şekil verme tezgahı.,2023-01-23,2023,Anonim
